STATION,NAME,DLY-TAVG-NORMAL,DLY-TMAX-NORMAL,DLY-TMIN-NORMAL,DLY-DUTR-NORMAL,DLY-TAVG-STDDEV,DLY-TMAX-STDDEV,DLY-TMIN-STDDEV,DLY-DUTR-STDDEV,DLY-PRCP-PCTALL-GE010HI,DLY-PRCP-PCTALL-GE025HI,DLY-PRCP-PCTALL-GE050HI,Target_Temperature,Rain_Tomorrow
USC00083163,"FT LAUDERDALE, FL US",28.3,32.2,24.4,-10.0,-16.6,-16.3,-16.4,-16.1,39.8,27.9,15.7,28.3,1
USC00083163,"FT LAUDERDALE, FL US",28.3,32.2,24.4,-10.0,-16.6,-16.3,-16.4,-16.1,40.1,28.2,15.9,28.3,1
USC00083163,"FT LAUDERDALE, FL US",28.3,32.2,24.4,-10.0,-16.6,-16.3,-16.4,-16.1,40.4,28.5,16.0,28.3,1
USC00083163,"FT LAUDERDALE, FL US",28.3,32.2,24.4,-10.0,-16.6,-16.3,-16.4,-16.1,40.7,28.8,16.2,28.3,1
USC00083163,"FT LAUDERDALE, FL US",28.3,32.2,24.4,-10.0,-16.6,-16.3,-16.4,-16.1,41.0,29.1,16.4,28.3,1
USC00083163,"FT LAUDERDALE, FL US",28.3,32.2,24.4,-10.0,-16.6,-16.3,-16.4,-16.1,41.3,29.4,16.6,28.3,1
USC00083163,"FT LAUDERDALE, FL US",28.3,32.3,24.4,-10.0,-16.6,-16.3,-16.4,-16.1,41.5,29.6,16.8,28.4,1
USC00083163,"FT LAUDERDALE, FL US",28.4,32.3,24.4,-10.0,-16.6,-16.3,-16.4,-16.1,41.7,29.9,16.9,28.4,1
USC00083163,"FT LAUDERDALE, FL US",28.4,32.3,24.4,-9.9,-16.6,-16.3,-16.4,-16.1,41.9,30.1,17.0,28.3,1
USC00083163,"FT LAUDERDALE, FL US",28.3,32.3,24.4,-9.9,-16.6,-16.3,-16.4,-16.1,42.0,30.3,17.1,28.3,1
USC00083163,"FT LAUDERDALE, FL US",28.3,32.3,24.4,-9.9,-16.6,-16.3,-16.4,-16.1,42.0,30.4,17.2,28.3,1
USC00083163,"FT LAUDERDALE, FL US",28.3,32.3,24.4,-9.9,-16.6,-16.3,-16.4,-16.1,42.1,30.6,17.3,28.3,1
USC00083163,"FT LAUDERDALE, FL US",28.3,32.3,24.4,-9.9,-16.6,-16.3,-16.4,-16.1,42.2,30.8,17.4,28.3,1
USC00083163,"FT LAUDERDALE, FL US",28.3,32.3,24.4,-9.9,-16.6,-16.4,-16.4,-16.1,42.4,31.1,17.6,28.3,1
USC00083163,"FT LAUDERDALE, FL US",28.3,32.3,24.4,-9.9,-16.6,-16.4,-16.4,-16.1,42.5,31.3,17.8,28.3,1
USC00083163,"FT LAUDERDALE, FL US",28.3,32.3,24.4,-9.9,-16.6,-16.4,-16.3,-16.1,42.5,31.5,18.0,28.3,1
USC00083163,"FT LAUDERDALE, FL US",28.3,32.3,24.4,-9.9,-16.6,-16.4,-16.3,-16.1,42.7,31.7,18.1,28.3,1
USC00083163,"FT LAUDERDALE, FL US",28.3,32.3,24.4,-9.9,-16.6,-16.4,-16.3,-16.1,42.8,31.8,18.2,28.3,1
USC00083163,"FT LAUDERDALE, FL US",28.3,32.3,24.4,-9.9,-16.6,-16.4,-16.3,-16.1,42.9,32.0,18.4,28.3,1
USC00083163,"FT LAUDERDALE, FL US",28.3,32.3,24.4,-9.9,-16.6,-16.4,-16.3,-16.1,43.0,32.2,18.5,28.3,1
USC00083163,"FT LAUDERDALE, FL US",28.3,32.3,24.4,-9.9,-16.6,-16.4,-16.4,-16.2,43.1,32.3,18.6,28.3,1
USC00083163,"FT LAUDERDALE, FL US",28.3,32.3,24.4,-9.9,-16.7,-16.4,-16.4,-16.2,43.1,32.4,18.6,28.3,1
USC00083163,"FT LAUDERDALE, FL US",28.3,32.3,24.4,-9.8,-16.7,-16.4,-16.4,-16.2,43.2,32.5,18.6,28.3,1
USC00083163,"FT LAUDERDALE, FL US",28.3,32.3,24.4,-9.8,-16.7,-16.4,-16.4,-16.2,43.2,32.6,18.6,28.3,1
USC00083163,"FT LAUDERDALE, FL US",28.3,32.3,24.4,-9.8,-16.7,-16.4,-16.4,-16.1,43.2,32.6,18.6,28.4,1
USC00083163,"FT LAUDERDALE, FL US",28.4,32.3,24.4,-9.8,-16.7,-16.4,-16.4,-16.1,43.3,32.6,18.7,28.4,1
USC00083163,"FT LAUDERDALE, FL US",28.4,32.3,24.4,-9.8,-16.7,-16.4,-16.4,-16.1,43.3,32.7,18.7,28.4,1
USC00083163,"FT LAUDERDALE, FL US",28.4,32.3,24.4,-9.8,-16.7,-16.4,-16.4,-16.1,43.4,32.8,18.8,28.4,1
USC00083163,"FT LAUDERDALE, FL US",28.4,32.4,24.4,-9.8,-16.7,-16.4,-16.4,-16.1,43.4,32.8,18.7,28.4,1
USC00083163,"FT LAUDERDALE, FL US",28.4,32.4,24.4,-9.8,-16.7,-16.4,-16.4,-16.1,43.3,32.7,18.7,28.4,1
USC00083163,"FT LAUDERDALE, FL US",28.4,32.4,24.5,-9.8,-16.7,-16.4,-16.4,-16.1,43.2,32.5,18.6,28.4,1
USC00083163,"FT LAUDERDALE, FL US",28.4,32.4,24.5,-9.8,-16.7,-16.4,-16.4,-16.1,43.1,32.4,18.5,28.5,1
USC00083163,"FT LAUDERDALE, FL US",28.5,32.4,24.5,-9.8,-16.7,-16.4,-16.4,-16.1,42.9,32.3,18.4,28.5,1
USC00083163,"FT LAUDERDALE, FL US",28.5,32.4,24.6,-9.9,-16.7,-16.5,-16.4,-16.1,42.8,32.1,18.3,28.5,1
USC00083163,"FT LAUDERDALE, FL US",28.5,32.5,24.6,-9.9,-16.7,-16.5,-16.4,-16.1,42.7,32.0,18.2,28.6,1
USC00083163,"FT LAUDERDALE, FL US",28.6,32.5,24.6,-9.9,-16.7,-16.5,-16.4,-16.1,42.6,31.9,18.1,28.6,1
USC00083163,"FT LAUDERDALE, FL US",28.6,32.5,24.6,-9.9,-16.8,-16.5,-16.4,-16.1,42.5,31.8,18.1,28.6,1
USC00083163,"FT LAUDERDALE, FL US",28.6,32.6,24.7,-9.9,-16.8,-16.5,-16.4,-16.1,42.4,31.6,18.0,28.6,1
USC00083163,"FT LAUDERDALE, FL US",28.6,32.6,24.7,-9.9,-16.8,-16.6,-16.4,-16.1,42.4,31.5,18.0,28.6,1
USC00083163,"FT LAUDERDALE, FL US",28.6,32.6,24.7,-9.9,-16.8,-16.6,-16.4,-16.1,42.4,31.4,18.0,28.7,1
USC00083163,"FT LAUDERDALE, FL US",28.7,32.6,24.7,-9.9,-16.8,-16.6,-16.4,-16.1,42.3,31.3,18.0,28.7,1
USC00083163,"FT LAUDERDALE, FL US",28.7,32.6,24.7,-9.9,-16.8,-16.6,-16.4,-16.1,42.2,31.2,17.9,28.7,1
USC00083163,"FT LAUDERDALE, FL US",28.7,32.6,24.8,-9.9,-16.8,-16.6,-16.4,-16.1,42.2,31.1,17.8,28.7,1
USC00083163,"FT LAUDERDALE, FL US",28.7,32.7,24.8,-9.9,-16.8,-16.6,-16.4,-16.1,42.1,31.0,17.8,28.7,1
USC00083163,"FT LAUDERDALE, FL US",28.7,32.7,24.8,-9.9,-16.8,-16.6,-16.5,-16.1,42.2,30.9,17.7,28.8,1
USC00083163,"FT LAUDERDALE, FL US",28.8,32.7,24.8,-9.9,-16.8,-16.6,-16.5,-16.2,42.2,30.9,17.8,28.8,1
USC00083163,"FT LAUDERDALE, FL US",28.8,32.7,24.8,-9.9,-16.8,-16.6,-16.5,-16.2,42.3,30.9,17.8,28.8,1
USC00083163,"FT LAUDERDALE, FL US",28.8,32.7,24.8,-9.9,-16.8,-16.6,-16.5,-16.2,42.4,30.8,17.7,28.8,1
USC00083163,"FT LAUDERDALE, FL US",28.8,32.7,24.9,-9.9,-16.8,-16.6,-16.5,-16.2,42.6,30.8,17.7,28.8,1
USC00083163,"FT LAUDERDALE, FL US",28.8,32.7,24.9,-9.9,-16.8,-16.6,-16.5,-16.2,42.7,30.8,17.8,28.8,1
USC00083163,"FT LAUDERDALE, FL US",28.8,32.7,24.9,-9.9,-16.8,-16.6,-16.5,-16.2,42.8,30.8,17.8,28.8,1
USC00083163,"FT LAUDERDALE, FL US",28.8,32.7,24.9,-9.9,-16.8,-16.6,-16.5,-16.2,43.0,30.8,17.8,28.8,1
USC00083163,"FT LAUDERDALE, FL US",28.8,32.7,24.9,-9.9,-16.8,-16.6,-16.5,-16.2,43.1,30.8,17.8,28.8,1
USC00083163,"FT LAUDERDALE, FL US",28.8,32.7,24.9,-9.9,-16.8,-16.6,-16.5,-16.2,43.2,30.8,17.8,28.8,1
USC00083163,"FT LAUDERDALE, FL US",28.8,32.7,24.9,-9.9,-16.8,-16.6,-16.5,-16.2,43.2,30.8,17.8,28.8,1
USC00083163,"FT LAUDERDALE, FL US",28.8,32.7,24.9,-9.9,-16.8,-16.6,-16.5,-16.2,43.3,30.8,17.7,28.8,1
USC00083163,"FT LAUDERDALE, FL US",28.8,32.7,24.8,-9.9,-16.8,-16.6,-16.5,-16.2,43.3,30.7,17.7,28.7,1
USC00083163,"FT LAUDERDALE, FL US",28.7,32.7,24.8,-9.9,-16.8,-16.6,-16.5,-16.2,43.3,30.7,17.7,28.7,1
USC00083163,"FT LAUDERDALE, FL US",28.7,32.6,24.8,-9.9,-16.8,-16.5,-16.5,-16.2,43.5,30.8,17.7,28.7,1
USC00083163,"FT LAUDERDALE, FL US",28.7,32.6,24.8,-9.9,-16.8,-16.5,-16.5,-16.2,43.6,30.9,17.8,28.7,1
USC00083163,"FT LAUDERDALE, FL US",28.7,32.6,24.8,-9.9,-16.8,-16.5,-16.5,-16.2,43.7,31.0,17.9,28.7,1
USC00083163,"FT LAUDERDALE, FL US",28.7,32.6,24.8,-9.9,-16.8,-16.5,-16.5,-16.2,43.9,31.1,18.0,28.6,1
USC00083163,"FT LAUDERDALE, FL US",28.6,32.6,24.7,-9.9,-16.8,-16.5,-16.5,-16.2,44.0,31.2,18.1,28.6,1
USC00083163,"FT LAUDERDALE, FL US",28.6,32.5,24.7,-10.0,-16.8,-16.5,-16.6,-16.2,44.2,31.3,18.2,28.6,1
USC00083163,"FT LAUDERDALE, FL US",28.6,32.5,24.7,-10.0,-16.8,-16.4,-16.6,-16.2,44.3,31.4,18.3,28.6,1
USC00083163,"FT LAUDERDALE, FL US",28.6,32.4,24.7,-10.0,-16.8,-16.4,-16.6,-16.2,44.5,31.5,18.3,28.5,1
USC00083163,"FT LAUDERDALE, FL US",28.5,32.4,24.6,-10.0,-16.8,-16.4,-16.6,-16.2,44.7,31.7,18.4,28.5,1
USC00083163,"FT LAUDERDALE, FL US",28.5,32.4,24.6,-10.0,-16.8,-16.4,-16.6,-16.2,44.8,31.7,18.4,28.4,1
USC00083163,"FT LAUDERDALE, FL US",28.4,32.3,24.6,-10.0,-16.8,-16.4,-16.6,-16.2,44.9,31.8,18.4,28.4,1
USC00083163,"FT LAUDERDALE, FL US",28.4,32.3,24.5,-10.0,-16.8,-16.4,-16.6,-16.2,45.0,31.8,18.4,28.4,1
USC00083163,"FT LAUDERDALE, FL US",28.4,32.3,24.5,-10.0,-16.8,-16.4,-16.6,-16.2,45.1,31.8,18.4,28.3,1
USC00083163,"FT LAUDERDALE, FL US",28.3,32.2,24.4,-10.0,-16.8,-16.4,-16.6,-16.2,45.2,31.8,18.4,28.3,1
USC00083163,"FT LAUDERDALE, FL US",28.3,32.2,24.4,-10.1,-16.8,-16.4,-16.6,-16.2,45.2,31.8,18.3,28.3,1
USC00083163,"FT LAUDERDALE, FL US",28.3,32.1,24.4,-10.1,-16.8,-16.4,-16.6,-16.2,45.2,31.7,18.3,28.2,1
USC00083163,"FT LAUDERDALE, FL US",28.2,32.1,24.4,-10.1,-16.8,-16.4,-16.6,-16.2,45.0,31.6,18.2,28.2,1
USC00083163,"FT LAUDERDALE, FL US",28.2,32.1,24.3,-10.1,-16.8,-16.4,-16.6,-16.2,44.8,31.4,18.2,28.2,1
USC00083163,"FT LAUDERDALE, FL US",28.2,32.0,24.3,-10.1,-16.7,-16.4,-16.6,-16.2,44.6,31.3,18.1,28.2,1
USC00083163,"FT LAUDERDALE, FL US",28.2,32.0,24.3,-10.1,-16.7,-16.4,-16.6,-16.2,44.4,31.1,18.0,28.1,1
USC00083163,"FT LAUDERDALE, FL US",28.1,31.9,24.3,-10.1,-16.7,-16.4,-16.6,-16.2,44.0,30.9,17.9,28.1,1
USC00083163,"FT LAUDERDALE, FL US",28.1,31.9,24.3,-10.1,-16.7,-16.4,-16.6,-16.2,43.7,30.6,17.8,28.1,1
USC00083163,"FT LAUDERDALE, FL US",28.1,31.9,24.2,-10.2,-16.7,-16.4,-16.6,-16.2,43.4,30.4,17.8,28.0,1
USC00083163,"FT LAUDERDALE, FL US",28.0,31.8,24.2,-10.2,-16.7,-16.4,-16.6,-16.2,43.1,30.1,17.7,28.0,1
USC00083163,"FT LAUDERDALE, FL US",28.0,31.8,24.2,-10.2,-16.7,-16.4,-16.6,-16.2,42.7,29.8,17.6,27.9,1
USC00083163,"FT LAUDERDALE, FL US",27.9,31.8,24.2,-10.2,-16.7,-16.4,-16.6,-16.2,42.4,29.5,17.5,27.9,1
USC00083163,"FT LAUDERDALE, FL US",27.9,31.7,24.2,-10.2,-16.7,-16.4,-16.6,-16.2,42.1,29.2,17.4,27.9,1
USC00083163,"FT LAUDERDALE, FL US",27.9,31.7,24.2,-10.3,-16.7,-16.4,-16.6,-16.2,41.8,28.9,17.3,27.9,1
USC00083163,"FT LAUDERDALE, FL US",27.9,31.7,24.2,-10.3,-16.7,-16.4,-16.6,-16.2,41.5,28.5,17.2,27.9,1
USC00083163,"FT LAUDERDALE, FL US",27.9,31.6,24.1,-10.3,-16.7,-16.4,-16.5,-16.2,41.1,28.1,17.0,27.8,1
USC00083163,"FT LAUDERDALE, FL US",27.8,31.6,24.1,-10.3,-16.7,-16.4,-16.5,-16.2,40.7,27.8,16.9,27.8,1
USC00083163,"FT LAUDERDALE, FL US",27.8,31.6,24.1,-10.3,-16.7,-16.4,-16.5,-16.2,40.3,27.4,16.7,27.8,1
USC00083163,"FT LAUDERDALE, FL US",27.8,31.5,24.1,-10.4,-16.7,-16.4,-16.5,-16.2,39.8,27.0,16.5,27.8,1
USC00083163,"FT LAUDERDALE, FL US",27.8,31.4,24.1,-10.4,-16.7,-16.4,-16.4,-16.2,39.4,26.7,16.3,27.7,1
USC00083163,"FT LAUDERDALE, FL US",27.7,31.4,24.1,-10.4,-16.7,-16.4,-16.4,-16.2,38.9,26.3,16.1,27.7,1
USC00083163,"FT LAUDERDALE, FL US",27.7,31.4,24.1,-10.4,-16.7,-16.4,-16.4,-16.2,38.3,25.8,15.9,27.7,1
USC00083163,"FT LAUDERDALE, FL US",27.7,31.3,24.0,-10.4,-16.6,-16.4,-16.4,-16.2,37.7,25.3,15.6,27.7,1
USC00083163,"FT LAUDERDALE, FL US",27.7,31.3,24.0,-10.4,-16.6,-16.4,-16.3,-16.2,37.1,24.8,15.4,27.6,1
USC00083163,"FT LAUDERDALE, FL US",27.6,31.3,24.0,-10.5,-16.6,-16.3,-16.3,-16.2,36.6,24.5,15.3,27.6,1
USC00083163,"FT LAUDERDALE, FL US",27.6,31.2,23.9,-10.5,-16.6,-16.3,-16.3,-16.1,36.0,24.1,15.1,27.6,1
USC00083163,"FT LAUDERDALE, FL US",27.6,31.2,23.9,-10.5,-16.5,-16.3,-16.2,-16.1,35.4,23.7,14.9,27.5,1
USC00083163,"FT LAUDERDALE, FL US",27.5,31.1,23.9,-10.5,-16.5,-16.3,-16.2,-16.1,34.8,23.2,14.8,27.4,1
USC00083163,"FT LAUDERDALE, FL US",27.4,31.1,23.8,-10.6,-16.4,-16.3,-16.2,-16.1,34.2,22.8,14.6,27.4,1
USC00083163,"FT LAUDERDALE, FL US",27.4,31.0,23.8,-10.6,-16.4,-16.3,-16.1,-16.1,33.7,22.4,14.4,27.3,1
USC00083163,"FT LAUDERDALE, FL US",27.3,30.9,23.7,-10.6,-16.4,-16.2,-16.1,-16.0,33.1,21.9,14.2,27.3,1
USC00083163,"FT LAUDERDALE, FL US",27.3,30.9,23.7,-10.6,-16.3,-16.2,-16.0,-16.0,32.5,21.5,14.0,27.2,1
USC00083163,"FT LAUDERDALE, FL US",27.2,30.8,23.6,-10.6,-16.3,-16.2,-15.9,-15.9,31.9,21.1,13.8,27.2,1
USC00083163,"FT LAUDERDALE, FL US",27.2,30.8,23.6,-10.6,-16.3,-16.2,-15.9,-15.9,31.4,20.7,13.6,27.1,1
USC00083163,"FT LAUDERDALE, FL US",27.1,30.7,23.4,-10.5,-16.2,-16.2,-15.8,-15.9,30.9,20.3,13.4,27.0,1
USC00083163,"FT LAUDERDALE, FL US",27.0,30.6,23.4,-10.5,-16.2,-16.1,-15.7,-15.9,30.4,20.0,13.2,26.9,0
USC00083163,"FT LAUDERDALE, FL US",26.9,30.6,23.3,-10.5,-16.1,-16.1,-15.6,-15.8,29.9,19.7,13.0,26.8,0
USC00083163,"FT LAUDERDALE, FL US",26.8,30.5,23.2,-10.5,-16.1,-16.1,-15.6,-15.8,29.5,19.3,12.9,26.7,0
USC00083163,"FT LAUDERDALE, FL US",26.7,30.4,23.1,-10.4,-16.0,-16.1,-15.4,-15.8,29.0,19.1,12.7,26.6,0
USC00083163,"FT LAUDERDALE, FL US",26.6,30.3,22.9,-10.4,-15.9,-16.0,-15.4,-15.7,28.6,18.8,12.5,26.6,0
USC00083163,"FT LAUDERDALE, FL US",26.6,30.2,22.8,-10.4,-15.9,-15.9,-15.3,-15.7,28.2,18.5,12.4,26.4,0
USC00083163,"FT LAUDERDALE, FL US",26.4,30.1,22.7,-10.4,-15.8,-15.9,-15.2,-15.7,27.7,18.2,12.2,26.3,0
USC00083163,"FT LAUDERDALE, FL US",26.3,30.0,22.6,-10.3,-15.8,-15.9,-15.2,-15.6,27.3,18.0,12.1,26.2,0
USC00083163,"FT LAUDERDALE, FL US",26.2,29.9,22.4,-10.3,-15.7,-15.9,-15.1,-15.6,26.9,17.8,12.1,26.1,0
USC00083163,"FT LAUDERDALE, FL US",26.1,29.8,22.3,-10.3,-15.7,-15.8,-15.0,-15.6,26.6,17.7,12.0,25.9,0
USC00083163,"FT LAUDERDALE, FL US",25.9,29.7,22.2,-10.2,-15.6,-15.8,-14.9,-15.5,26.2,17.6,12.0,25.8,0
USC00083163,"FT LAUDERDALE, FL US",25.8,29.6,22.0,-10.2,-15.6,-15.8,-14.8,-15.5,25.8,17.4,11.9,25.7,0
USC00083163,"FT LAUDERDALE, FL US",25.7,29.5,21.8,-10.2,-15.5,-15.8,-14.8,-15.4,25.4,17.2,11.9,25.6,0
USC00083163,"FT LAUDERDALE, FL US",25.6,29.4,21.7,-10.1,-15.4,-15.7,-14.7,-15.4,25.1,17.0,11.8,25.4,0
USC00083163,"FT LAUDERDALE, FL US",25.4,29.3,21.6,-10.1,-15.4,-15.7,-14.7,-15.4,24.8,16.8,11.8,25.3,0
USC00083163,"FT LAUDERDALE, FL US",25.3,29.2,21.4,-10.0,-15.4,-15.7,-14.6,-15.3,24.5,16.7,11.7,25.1,0
USC00083163,"FT LAUDERDALE, FL US",25.1,29.0,21.2,-9.9,-15.3,-15.7,-14.6,-15.3,24.3,16.6,11.7,25.0,0
USC00083163,"FT LAUDERDALE, FL US",25.0,28.9,21.1,-9.9,-15.3,-15.6,-14.5,-15.3,24.0,16.4,11.6,24.8,0
USC00083163,"FT LAUDERDALE, FL US",24.8,28.8,20.9,-9.9,-15.3,-15.6,-14.4,-15.3,23.7,16.2,11.5,24.7,0
USC00083163,"FT LAUDERDALE, FL US",24.7,28.7,20.7,-9.8,-15.2,-15.6,-14.4,-15.2,23.5,16.0,11.4,24.6,0
USC00083163,"FT LAUDERDALE, FL US",24.6,28.6,20.6,-9.8,-15.2,-15.6,-14.3,-15.2,23.2,15.8,11.3,24.4,0
USC00083163,"FT LAUDERDALE, FL US",24.4,28.4,20.4,-9.7,-15.2,-15.6,-14.3,-15.2,23.0,15.6,11.2,24.3,0
USC00083163,"FT LAUDERDALE, FL US",24.3,28.3,20.2,-9.7,-15.1,-15.6,-14.3,-15.2,22.8,15.5,11.1,24.1,0
USC00083163,"FT LAUDERDALE, FL US",24.1,28.2,20.1,-9.6,-15.1,-15.5,-14.2,-15.2,22.6,15.3,11.0,24.0,0
USC00083163,"FT LAUDERDALE, FL US",24.0,28.1,19.9,-9.6,-15.1,-15.5,-14.2,-15.1,22.4,15.2,10.9,23.8,0
USC00083163,"FT LAUDERDALE, FL US",23.8,27.9,19.7,-9.6,-15.1,-15.5,-14.1,-15.1,22.2,15.1,10.9,23.7,0
USC00083163,"FT LAUDERDALE, FL US",23.7,27.9,19.6,-9.5,-15.0,-15.5,-14.1,-15.1,22.0,14.9,10.8,23.6,0
USC00083163,"FT LAUDERDALE, FL US",23.6,27.8,19.4,-9.4,-15.0,-15.4,-14.1,-15.1,21.9,14.8,10.7,23.4,0
USC00083163,"FT LAUDERDALE, FL US",23.4,27.7,19.3,-9.4,-15.0,-15.4,-14.0,-15.1,21.7,14.6,10.6,23.3,0
USC00083163,"FT LAUDERDALE, FL US",23.3,27.6,19.2,-9.4,-14.9,-15.4,-14.0,-15.0,21.5,14.5,10.6,23.2,0
USC00083163,"FT LAUDERDALE, FL US",23.2,27.4,19.0,-9.3,-14.9,-15.4,-14.0,-15.0,21.4,14.4,10.5,23.1,0
USC00083163,"FT LAUDERDALE, FL US",23.1,27.3,18.9,-9.3,-14.9,-15.4,-13.9,-15.0,21.2,14.2,10.4,23.0,0
USC00083163,"FT LAUDERDALE, FL US",23.0,27.3,18.8,-9.3,-14.9,-15.4,-13.9,-14.9,21.1,14.1,10.3,22.9,0
USC00083163,"FT LAUDERDALE, FL US",22.9,27.2,18.7,-9.3,-14.9,-15.4,-13.9,-14.9,20.9,14.0,10.1,22.8,0
USC00083163,"FT LAUDERDALE, FL US",22.8,27.1,18.6,-9.2,-14.9,-15.4,-13.9,-14.9,20.8,13.9,10.0,22.7,0
USC00083163,"FT LAUDERDALE, FL US",22.7,27.0,18.4,-9.2,-14.9,-15.4,-13.9,-14.9,20.7,13.8,9.9,22.7,0
USC00083163,"FT LAUDERDALE, FL US",22.7,26.9,18.4,-9.2,-14.9,-15.4,-13.8,-14.9,20.6,13.7,9.8,22.6,0
USC00083163,"FT LAUDERDALE, FL US",22.6,26.9,18.3,-9.2,-14.9,-15.4,-13.8,-14.9,20.4,13.6,9.6,22.5,0
USC00083163,"FT LAUDERDALE, FL US",22.5,26.8,18.2,-9.2,-14.9,-15.4,-13.8,-14.8,20.2,13.4,9.4,22.4,0
USC00083163,"FT LAUDERDALE, FL US",22.4,26.8,18.1,-9.2,-14.8,-15.4,-13.8,-14.8,20.1,13.2,9.3,22.4,0
USC00083163,"FT LAUDERDALE, FL US",22.4,26.7,18.1,-9.2,-14.8,-15.4,-13.8,-14.8,20.0,13.1,9.1,22.3,0
USC00083163,"FT LAUDERDALE, FL US",22.3,26.7,18.0,-9.2,-14.8,-15.4,-13.7,-14.8,19.8,13.0,8.9,22.3,0
USC00083163,"FT LAUDERDALE, FL US",22.3,26.6,17.9,-9.2,-14.8,-15.4,-13.7,-14.7,19.7,12.8,8.7,22.2,0
USC00083163,"FT LAUDERDALE, FL US",22.2,26.6,17.9,-9.2,-14.8,-15.3,-13.7,-14.7,19.5,12.7,8.6,22.2,0
USC00083163,"FT LAUDERDALE, FL US",22.2,26.5,17.9,-9.2,-14.7,-15.3,-13.6,-14.7,19.3,12.5,8.4,22.2,0
USC00083163,"FT LAUDERDALE, FL US",22.2,26.4,17.8,-9.2,-14.7,-15.3,-13.6,-14.7,19.2,12.3,8.2,22.1,0
USC00083163,"FT LAUDERDALE, FL US",22.1,26.4,17.8,-9.2,-14.6,-15.2,-13.5,-14.7,19.0,12.2,8.0,22.1,0
USC00083163,"FT LAUDERDALE, FL US",22.1,26.4,17.8,-9.2,-14.6,-15.2,-13.4,-14.6,18.8,12.1,7.9,22.1,0
USC00083163,"FT LAUDERDALE, FL US",22.1,26.3,17.7,-9.2,-14.6,-15.2,-13.4,-14.6,18.7,12.0,7.7,22.0,0
USC00083163,"FT LAUDERDALE, FL US",22.0,26.3,17.7,-9.2,-14.5,-15.2,-13.3,-14.6,18.6,12.0,7.6,22.0,0
USC00083163,"FT LAUDERDALE, FL US",22.0,26.3,17.7,-9.2,-14.4,-15.1,-13.3,-14.6,18.4,11.9,7.4,21.9,0
USC00083163,"FT LAUDERDALE, FL US",21.9,26.3,17.7,-9.2,-14.4,-15.1,-13.2,-14.5,18.3,11.9,7.3,21.9,0
USC00083163,"FT LAUDERDALE, FL US",21.9,26.2,17.7,-9.2,-14.4,-15.1,-13.2,-14.5,18.2,11.8,7.2,21.9,0
USC00083163,"FT LAUDERDALE, FL US",21.9,26.2,17.6,-9.2,-14.3,-15.1,-13.2,-14.4,18.1,11.8,7.0,21.9,0
USC00083163,"FT LAUDERDALE, FL US",21.9,26.2,17.6,-9.2,-14.3,-15.0,-13.1,-14.4,17.9,11.7,6.9,21.9,0
USC00083163,"FT LAUDERDALE, FL US",21.9,26.2,17.6,-9.2,-14.3,-15.0,-13.1,-14.4,17.8,11.6,6.7,21.8,0
USC00083163,"FT LAUDERDALE, FL US",21.8,26.1,17.6,-9.2,-14.3,-15.0,-13.0,-14.4,17.7,11.6,6.6,21.8,0
USC00083163,"FT LAUDERDALE, FL US",21.8,26.1,17.5,-9.2,-14.2,-14.9,-13.0,-14.4,17.5,11.5,6.4,21.8,0
USC00083163,"FT LAUDERDALE, FL US",21.8,26.1,17.5,-9.2,-14.2,-14.9,-12.9,-14.4,17.4,11.4,6.3,21.7,0
USC00083163,"FT LAUDERDALE, FL US",21.7,26.1,17.4,-9.2,-14.2,-14.9,-12.9,-14.4,17.2,11.3,6.1,21.7,0
USC00083163,"FT LAUDERDALE, FL US",21.7,26.0,17.4,-9.2,-14.2,-14.9,-12.9,-14.3,17.1,11.2,6.0,21.7,0
USC00083163,"FT LAUDERDALE, FL US",21.7,25.9,17.4,-9.2,-14.2,-14.9,-12.9,-14.3,17.0,11.1,5.8,21.6,0
USC00083163,"FT LAUDERDALE, FL US",21.6,25.9,17.3,-9.2,-14.2,-14.9,-12.9,-14.3,16.9,11.0,5.7,21.6,0
USC00083163,"FT LAUDERDALE, FL US",21.6,25.9,17.3,-9.2,-14.2,-14.9,-12.9,-14.3,16.8,10.8,5.5,21.6,0
USC00083163,"FT LAUDERDALE, FL US",21.6,25.8,17.2,-9.2,-14.1,-14.9,-12.8,-14.3,16.6,10.7,5.4,21.5,0
USC00083163,"FT LAUDERDALE, FL US",21.5,25.8,17.2,-9.2,-14.1,-14.8,-12.8,-14.3,16.5,10.5,5.2,21.4,0
USC00083163,"FT LAUDERDALE, FL US",21.4,25.7,17.1,-9.1,-14.1,-14.8,-12.8,-14.3,16.3,10.3,5.1,21.3,0
USC00083163,"FT LAUDERDALE, FL US",21.3,25.7,17.0,-9.1,-14.1,-14.8,-12.8,-14.3,16.2,10.2,4.9,21.3,0
USC00083163,"FT LAUDERDALE, FL US",21.3,25.7,16.9,-9.1,-14.0,-14.8,-12.7,-14.3,16.2,10.1,4.8,21.2,0
USC00083163,"FT LAUDERDALE, FL US",21.2,25.6,16.8,-9.1,-14.0,-14.7,-12.7,-14.2,16.0,10.0,4.7,21.2,0
USC00083163,"FT LAUDERDALE, FL US",21.2,25.6,16.8,-9.0,-13.9,-14.7,-12.7,-14.2,15.9,9.9,4.5,21.1,0
USC00083163,"FT LAUDERDALE, FL US",21.1,25.4,16.7,-9.0,-13.9,-14.7,-12.7,-14.2,15.8,9.8,4.4,21.0,0
